"Time","Mob BP1"
2022-02-27 21:30:03,9.73
2022-02-27 22:00:03,9.75
2022-02-27 22:30:03,10.0
2022-02-27 23:00:03,9.95
2022-02-27 23:30:03,10.2
2022-02-27 23:55:03,28.4
2022-02-28 00:00:03,54.6
2022-02-28 00:10:03,59.9
2022-02-28 00:30:03,57.1
2022-02-28 01:00:03,52.7
2022-02-28 01:30:03,49.3
2022-02-28 02:00:03,46.3
2022-02-28 02:30:03,44.1
2022-02-28 03:30:03,40.8
2022-02-28 04:00:03,39.5
2022-02-28 04:30:03,38.6
2022-02-28 05:00:03,38.0
2022-02-28 05:30:03,37.0
2022-02-28 06:00:03,36.0
2022-02-28 06:30:03,35.2
2022-02-28 07:30:03,34.0
2022-02-28 08:00:03,33.8
2022-02-28 08:30:03,33.6
2022-02-28 09:00:03,33.7
2022-02-28 09:30:03,34.0
2022-02-28 10:00:03,32.7
2022-02-28 10:30:03,34.1
2022-02-28 11:00:03,34.0
2022-02-28 11:30:03,34.0
2022-02-28 12:00:03,34.1
2022-02-28 12:30:03,33.6
2022-02-28 13:00:03,35.1
2022-02-28 13:30:03,35.1
2022-02-28 14:00:03,35.3
2022-02-28 14:30:03,34.8
2022-02-28 15:00:03,34.8
2022-02-28 15:30:03,34.0
2022-02-28 16:00:03,34.0
2022-02-28 16:30:03,33.7
2022-02-28 17:00:03,33.5
2022-02-28 17:30:03,32.7
2022-02-28 18:00:03,32.8
2022-02-28 18:30:03,33.1
2022-02-28 19:00:03,32.4
2022-02-28 19:30:03,32.3
2022-02-28 20:00:03,32.5
2022-02-28 20:30:03,32.1
2022-02-28 21:00:03,31.8
2022-02-28 21:30:03,31.8
2022-02-28 22:00:03,31.7
2022-02-28 22:30:03,31.9
2022-02-28 23:00:03,31.7
2022-02-28 23:30:03,31.9
2022-03-01 00:00:03,31.7
2022-03-01 00:30:03,31.6
2022-03-01 01:00:03,31.2
2022-03-01 01:30:03,31.7
2022-03-01 02:00:03,31.2
2022-03-01 02:30:03,31.3
2022-03-01 03:00:03,30.8
2022-03-01 03:30:03,30.6
2022-03-01 04:00:03,30.8
2022-03-01 04:30:03,30.6
2022-03-01 05:00:03,30.8
2022-03-01 05:30:03,33.6
2022-03-01 05:55:03,40.2
2022-03-01 06:00:03,42.6
2022-03-01 06:15:03,50.2
2022-03-01 06:25:03,57.4
2022-03-01 06:30:03,62.9
2022-03-01 06:35:03,69.5
2022-03-01 06:40:03,75.6
2022-03-01 06:45:03,82.1
2022-03-01 06:50:03,88.4
2022-03-01 06:55:03,94.2
2022-03-01 07:00:03,98.3
2022-03-01 07:15:03,104
2022-03-01 07:30:03,104
2022-03-01 07:40:03,96.9
2022-03-01 07:50:03,87.3
2022-03-01 07:55:03,81.9
2022-03-01 08:00:03,61.6
2022-03-01 08:05:03,48.9
2022-03-01 08:10:03,34.5
2022-03-01 08:15:03,28.9
2022-03-01 08:30:03,28.5
2022-03-01 09:00:03,29.9
2022-03-01 09:25:03,52.6
2022-03-01 09:30:03,35.0
2022-03-01 10:00:03,30.6
2022-03-01 10:05:03,23.4
2022-03-01 10:10:03,31.0
2022-03-01 10:30:03,31.9
2022-03-01 11:00:03,31.7
2022-03-01 11:15:03,47.6
2022-03-01 11:20:03,37.6
2022-03-01 11:30:03,32.6
2022-03-01 15:20:03,86.8
2022-03-01 15:25:03,65.7
2022-03-01 15:30:03,56.8
2022-03-01 16:00:03,55.2
2022-03-01 16:30:03,55.7
2022-03-01 17:00:03,55.7
2022-03-01 17:30:03,55.1
2022-03-01 18:00:03,55.0
2022-03-01 18:30:03,55.4
2022-03-01 19:00:03,54.6
2022-03-01 19:30:03,54.9
2022-03-01 20:00:03,54.9
2022-03-01 20:30:03,55.3
2022-03-01 21:00:03,54.7
2022-03-01 21:30:03,54.9
2022-03-01 22:00:03,54.2
2022-03-01 22:30:03,55.2
2022-03-01 23:00:03,53.9
2022-03-01 23:30:03,55.5
2022-03-02 00:00:03,58.9
2022-03-02 00:30:03,62.6
2022-03-02 01:00:03,67.4
2022-03-02 01:30:03,72.0
2022-03-02 02:00:03,76.7
2022-03-02 02:30:03,80.4
2022-03-02 03:00:03,79.8
2022-03-02 03:30:03,80.3
2022-03-02 04:00:03,80.9
2022-03-02 04:30:03,82.1
2022-03-02 05:00:03,83.0
2022-03-02 05:30:03,82.2
2022-03-02 06:00:03,79.6
2022-03-02 06:30:03,78.6
2022-03-02 07:00:03,75.4
2022-03-02 07:30:03,76.4
2022-03-02 08:00:03,76.5
2022-03-02 08:30:03,75.9
2022-03-02 09:00:03,77.7
2022-03-02 09:30:03,76.0
2022-03-02 10:00:03,76.3
2022-03-02 10:30:03,76.1
2022-03-02 11:00:03,75.7
2022-03-02 11:10:03,68.4
2022-03-02 11:20:03,61.2
2022-03-02 11:30:03,56.6
2022-03-02 12:00:03,56.4
2022-03-02 12:30:03,57.0
2022-03-02 13:00:03,57.6
2022-03-02 13:30:03,57.6
2022-03-02 14:00:03,58.2
2022-03-02 14:30:03,57.2
2022-03-02 15:00:03,57.3
2022-03-02 15:30:03,57.6
2022-03-02 16:00:03,58.2
2022-03-02 16:30:03,57.4
2022-03-02 17:00:03,57.6
2022-03-02 17:30:03,56.5
2022-03-02 18:00:03,56.3
2022-03-02 18:30:03,56.9
2022-03-02 19:00:03,56.4
2022-03-02 19:30:03,56.5
2022-03-02 20:00:03,56.0
2022-03-02 20:30:03,56.3
2022-03-02 21:00:03,55.8
2022-03-02 21:30:03,55.7
2022-03-02 22:00:03,55.9
2022-03-02 22:30:03,56.0
2022-03-02 23:00:03,55.7
2022-03-02 23:30:03,55.4
2022-03-03 00:00:03,54.4
2022-03-03 00:30:03,52.8
2022-03-03 00:45:03,59.9
2022-03-03 01:00:03,67.0
2022-03-03 01:20:03,73.0
2022-03-03 01:30:03,75.4
2022-03-03 02:00:03,78.3
2022-03-03 02:30:03,78.9
2022-03-03 03:00:03,79.5
2022-03-03 03:30:03,80.0

